codigo,observacoes,temperatura_min_c,temperatura_max_c,primeiro_datetime,ultimo_datetime,ano
A872,6515,1.2,33.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A873,8702,5.6,41.1,2024-01-01 00:00:00,2024-12-31 00:00:00,2024
A874,8784,-3.1,36.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A875,8041,-4.6,34.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A876,8783,-1.0,33.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
B803,8781,2.9,39.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
B804,8565,2.6,34.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
B806,8705,1.1,34.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A801,8754,3.5,37.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A802,7891,2.9,33.4,2024-01-11 13:00:00,2024-12-31 23:00:00,2024
A803,8524,-0.1,37.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A804,8070,-2.5,36.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A805,8602,1.7,36.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A809,8639,-1.1,40.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A810,6815,0.1,36.0,2024-03-19 14:00:00,2024-12-31 23:00:00,2024
A811,8784,-0.2,33.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A812,8694,0.0,34.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A813,8598,2.1,39.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A826,8613,-0.9,39.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A827,8774,-1.8,35.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A828,8784,-1.3,34.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A829,6858,-4.0,30.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A830,8784,0.4,38.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A831,8758,-3.0,40.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A832,8715,-0.7,36.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A833,8711,-1.1,37.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A834,5124,4.5,34.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A836,8784,-0.3,37.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A837,8784,0.2,34.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A838,7954,0.7,36.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A839,8710,-0.5,34.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A840,8691,-0.5,33.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A844,8651,-0.7,33.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A852,8417,2.0,38.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A853,8634,0.4,35.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A854,8712,-0.1,35.4,2024-01-01 00:00:00,2024-12-29 00:00:00,2024
A856,8765,0.8,33.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A878,2205,17.0,35.1,2024-01-01 00:00:00,2024-04-01 20:00:00,2024
A879,8775,-1.2,31.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A880,8784,-2.5,31.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A881,8784,-3.3,36.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A882,7692,1.7,39.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A883,8045,0.6,36.4,2024-01-01 00:00:00,2024-12-03 15:00:00,2024
A884,8678,0.7,39.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A886,8783,-0.4,36.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A887,8722,1.9,33.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A889,8142,-0.3,37.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A893,7376,0.6,35.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A894,8675,-2.4,35.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A897,8692,-2.8,32.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A899,8613,1.3,33.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
B807,8784,3.0,36.3,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A806,6948,6.2,35.1,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A814,7885,1.5,38.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A815,8783,-4.9,29.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A816,8117,0.2,32.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A817,8122,4.5,38.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A845,8415,-4.3,27.4,2024-01-01 00:00:00,2024-12-16 18:00:00,2024
A848,8594,1.2,32.8,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A851,7407,0.4,39.4,2024-01-01 00:00:00,2024-12-30 20:00:00,2024
A857,152,19.9,41.9,2024-01-01 00:00:00,2024-03-21 03:00:00,2024
A858,8456,0.3,33.9,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A859,6147,-3.4,32.6,2024-01-01 00:00:00,2024-09-13 11:00:00,2024
A860,8784,-1.6,33.6,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A861,6846,-0.4,35.3,2024-03-21 11:00:00,2024-12-31 23:00:00,2024
A862,8190,-2.0,35.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A863,8744,0.0,36.0,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A864,8781,-2.1,35.2,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A865,8784,-1.4,32.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A866,7257,7.7,31.5,2024-01-01 00:00:00,2024-10-29 08:00:00,2024
A867,8784,3.3,36.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A868,8699,3.6,36.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A870,6499,-0.4,33.4,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A895,8610,1.9,35.5,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A898,8559,-1.0,32.7,2024-01-01 00:00:00,2024-12-31 23:00:00,2024
A001,8739,9.3,34.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A042,8744,12.8,33.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A045,8746,7.9,35.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A046,8713,7.6,35.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A047,8744,11.4,34.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A002,6053,8.0,35.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A003,8748,6.3,37.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A005,8455,17.0,41.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A011,8470,9.3,39.6,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A012,8747,12.4,36.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A013,1557,21.7,37.8,2025-01-01 00:00:00,2025-03-06 23:00:00,2025
A014,8744,15.0,42.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A015,7296,8.7,39.3,2025-01-01 00:00:00,2025-11-20 23:00:00,2025
A016,8626,4.1,38.1,2025-01-01 00:00:00,2025-12-27 09:00:00,2025
A017,8747,15.5,36.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A022,8456,13.4,38.1,2025-01-01 02:00:00,2025-12-31 23:00:00,2025
A023,8733,10.5,37.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A024,6298,9.7,32.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A025,8746,8.1,37.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A026,5,31.6,34.0,2025-10-24 14:00:00,2025-10-24 18:00:00,2025
A027,8748,10.9,39.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A028,8434,10.3,38.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A029,3474,12.5,36.8,2025-01-01 00:00:00,2025-07-31 21:00:00,2025
A031,8458,16.0,42.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A032,5827,18.0,37.8,2025-01-01 01:00:00,2025-12-31 22:00:00,2025
A033,8741,9.0,38.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A034,8747,10.6,36.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A035,8510,5.2,40.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A036,8745,11.1,34.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A037,8737,11.0,35.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A056,8420,9.1,35.8,2025-01-01 01:00:00,2025-12-31 22:00:00,2025
A702,8746,5.2,38.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A703,8742,2.4,36.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A704,8747,5.4,41.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A709,8736,4.3,38.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A710,8662,5.4,41.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A717,8740,5.1,40.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A719,8754,6.3,41.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A720,8283,7.6,41.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A721,7439,2.7,39.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A722,8477,6.9,40.0,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A723,8699,4.8,42.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A724,8393,8.7,40.6,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A730,5452,7.0,38.2,2025-01-07 16:00:00,2025-12-31 23:00:00,2025
A731,8751,-0.1,39.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A732,6714,6.1,36.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A742,8758,6.3,40.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A743,8743,-0.1,39.6,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A749,2202,17.3,37.8,2025-01-01 00:00:00,2025-04-02 17:00:00,2025
A750,8671,0.0,40.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A751,8748,0.4,38.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A752,8371,6.8,38.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A754,7453,3.9,38.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A756,8752,3.1,41.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A758,389,18.4,34.8,2025-12-15 17:00:00,2025-12-31 23:00:00,2025
A759,8756,6.2,40.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A760,5932,7.7,37.4,2025-01-08 18:00:00,2025-12-31 23:00:00,2025
A761,8751,9.7,39.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A901,6997,13.3,40.9,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A902,7251,11.5,37.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A903,8738,12.7,41.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A904,8095,14.2,40.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A906,1233,21.7,35.0,2025-01-01 00:00:00,2025-05-02 04:00:00,2025
A907,8750,8.5,42.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A908,8740,12.1,39.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A909,8069,8.3,38.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A911,8739,11.4,38.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A912,7064,10.6,37.5,2025-01-01 00:00:00,2025-12-31 20:00:00,2025
A915,6217,9.9,39.7,2025-01-01 00:00:00,2025-10-06 22:00:00,2025
A916,2325,19.6,35.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A917,5762,14.4,40.0,2025-01-01 00:00:00,2025-09-15 22:00:00,2025
A919,8758,15.6,37.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A920,1145,21.7,34.2,2025-01-01 15:00:00,2025-04-22 23:00:00,2025
A922,1197,19.8,36.6,2025-01-01 13:00:00,2025-05-06 21:00:00,2025
A927,4365,14.6,36.0,2025-01-01 12:00:00,2025-12-31 23:00:00,2025
A928,6968,12.8,40.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A929,2,22.5,35.7,2025-07-04 13:00:00,2025-09-08 20:00:00,2025
A930,2046,20.5,41.3,2025-01-01 16:00:00,2025-12-31 20:00:00,2025
A931,7539,10.8,38.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A932,5180,13.0,40.9,2025-05-29 21:00:00,2025-12-31 23:00:00,2025
A933,3430,13.6,38.3,2025-01-01 00:00:00,2025-12-31 22:00:00,2025
A934,6968,9.2,36.5,2025-01-01 13:00:00,2025-12-31 23:00:00,2025
A936,8374,9.6,40.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A943,308,21.4,33.5,2025-11-28 00:00:00,2025-12-11 20:00:00,2025
A944,8528,9.9,41.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A945,675,21.2,36.6,2025-12-03 19:00:00,2025-12-31 23:00:00,2025
A947,704,21.6,37.5,2025-12-02 14:00:00,2025-12-31 23:00:00,2025
A949,339,21.6,34.6,2025-12-17 19:00:00,2025-12-31 23:00:00,2025
A950,695,21.3,33.4,2025-12-02 22:00:00,2025-12-31 23:00:00,2025
A954,676,21.2,37.9,2025-12-03 18:00:00,2025-12-31 23:00:00,2025
A955,676,20.8,33.9,2025-12-03 18:00:00,2025-12-31 23:00:00,2025
A303,8745,18.8,34.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A323,6989,18.3,40.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A327,4426,17.3,37.5,2025-01-01 00:00:00,2025-08-16 15:00:00,2025
A353,3411,17.5,38.4,2025-01-01 14:00:00,2025-12-31 23:00:00,2025
A355,8749,19.1,35.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A371,8536,17.4,39.2,2025-01-01 02:00:00,2025-12-31 23:00:00,2025
A401,8739,20.5,33.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A402,8290,13.5,39.4,2025-01-01 02:00:00,2025-12-31 23:00:00,2025
A404,8225,11.0,39.6,2025-01-01 01:00:00,2025-12-31 20:00:00,2025
A405,8747,14.0,34.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A406,7088,17.0,35.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A407,6202,12.8,35.1,2025-01-01 00:00:00,2025-09-16 10:00:00,2025
A408,8752,14.9,38.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A410,5889,15.9,33.1,2025-01-01 00:00:00,2025-09-15 21:00:00,2025
A414,8750,9.6,34.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A415,1933,24.8,40.0,2025-01-01 13:00:00,2025-11-29 17:00:00,2025
A416,8749,10.5,41.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A423,185,23.6,37.7,2025-01-01 12:00:00,2025-01-23 19:00:00,2025
A424,8740,13.7,37.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A425,3,26.2,30.7,2025-02-04 14:00:00,2025-03-05 14:00:00,2025
A426,8743,17.4,37.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A428,8329,14.8,37.6,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A429,8729,15.8,39.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A431,4215,18.5,32.9,2025-01-01 00:00:00,2025-07-09 22:00:00,2025
A433,7340,14.2,39.8,2025-01-01 00:00:00,2025-11-17 21:00:00,2025
A434,8752,14.4,33.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A436,27,25.7,34.7,2025-03-08 15:00:00,2025-08-28 15:00:00,2025
A437,5768,15.6,32.4,2025-01-01 00:00:00,2025-08-29 07:00:00,2025
A439,8721,15.6,40.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A442,8731,14.3,38.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A443,8631,12.5,37.9,2025-01-01 00:00:00,2025-12-31 21:00:00,2025
A445,1655,19.6,38.1,2025-01-01 12:00:00,2025-12-03 18:00:00,2025
A447,8636,12.5,34.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A448,8359,16.8,39.2,2025-01-17 00:00:00,2025-12-31 23:00:00,2025
A452,1666,18.4,37.4,2025-01-01 00:00:00,2025-03-19 17:00:00,2025
A456,8749,19.3,35.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A458,8319,14.2,38.2,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A305,161,24.6,33.8,2025-01-01 11:00:00,2025-01-30 18:00:00,2025
A319,3830,21.7,35.7,2025-01-01 00:00:00,2025-10-26 16:00:00,2025
A325,554,22.5,37.2,2025-01-01 00:00:00,2025-02-08 10:00:00,2025
A332,8743,21.1,38.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A339,6950,21.6,36.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A342,6174,18.3,38.7,2025-01-01 00:00:00,2025-10-11 22:00:00,2025
A358,605,22.9,40.0,2025-01-01 11:00:00,2025-02-25 15:00:00,2025
A369,2635,22.6,37.9,2025-01-01 11:00:00,2025-09-03 19:00:00,2025
A203,8733,20.7,33.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A204,1787,21.0,35.0,2025-01-22 15:00:00,2025-04-07 01:00:00,2025
A205,8749,18.8,40.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A206,8454,21.5,39.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A207,5,25.5,30.8,2025-01-04 15:00:00,2025-01-05 00:00:00,2025
A218,1020,21.4,31.5,2025-01-01 00:00:00,2025-02-12 11:00:00,2025
A219,8749,21.7,37.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A220,8711,20.0,38.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A222,1182,20.9,37.8,2025-01-01 00:00:00,2025-09-21 15:00:00,2025
A223,2656,20.6,37.7,2025-01-01 00:00:00,2025-04-21 15:00:00,2025
A224,8748,15.7,39.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A225,6150,18.0,39.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A237,5247,16.8,41.6,2025-01-01 00:00:00,2025-08-07 23:00:00,2025
A238,8607,18.2,38.2,2025-01-04 15:00:00,2025-12-31 23:00:00,2025
A255,8664,21.0,37.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A310,1837,19.4,32.7,2025-01-01 00:00:00,2025-03-18 12:00:00,2025
A313,8013,17.2,33.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A320,2247,22.4,33.6,2025-01-01 00:00:00,2025-04-09 09:00:00,2025
A321,7525,20.0,39.7,2025-01-01 00:00:00,2025-12-31 22:00:00,2025
A333,8742,17.3,38.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A334,5697,15.8,36.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A348,1858,18.1,35.9,2025-10-08 03:00:00,2025-12-31 23:00:00,2025
A352,8587,18.6,32.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A309,8745,13.9,36.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A322,8755,15.1,33.6,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A328,2223,18.2,34.9,2025-09-29 21:00:00,2025-12-31 23:00:00,2025
A329,8754,18.0,40.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A341,8756,15.6,32.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A349,8757,15.9,39.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A350,2461,20.3,37.3,2025-01-01 00:00:00,2025-06-05 14:00:00,2025
A351,2697,21.5,38.9,2025-01-01 00:00:00,2025-05-10 16:00:00,2025
A357,8757,17.6,35.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A366,8674,18.2,39.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A370,8503,15.6,39.9,2025-01-01 00:00:00,2025-12-31 22:00:00,2025
A326,528,21.0,36.6,2025-01-01 00:00:00,2025-01-25 03:00:00,2025
A330,8736,20.1,40.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A331,3769,21.5,41.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A335,5259,19.9,39.5,2025-01-01 00:00:00,2025-09-25 13:00:00,2025
A336,4920,18.3,40.5,2025-01-01 00:00:00,2025-09-15 22:00:00,2025
A343,6861,17.1,40.8,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A345,38,26.9,31.1,2025-01-10 13:00:00,2025-02-10 13:00:00,2025
A346,5956,19.3,39.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A354,7070,16.1,41.5,2025-01-01 00:00:00,2025-10-25 19:00:00,2025
A361,5414,16.5,40.7,2025-01-01 00:00:00,2025-12-31 19:00:00,2025
A363,8730,18.0,40.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A364,570,20.7,34.1,2025-01-01 00:00:00,2025-01-28 05:00:00,2025
A365,5592,20.6,40.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A374,8445,12.8,40.3,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A375,8541,19.1,38.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A376,4054,23.0,40.1,2025-01-01 00:00:00,2025-12-25 21:00:00,2025
A304,8745,21.1,31.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A316,8675,20.5,40.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A317,3573,22.6,37.6,2025-01-01 12:00:00,2025-12-31 20:00:00,2025
A318,8751,19.7,35.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A344,6926,20.6,32.6,2025-01-01 00:00:00,2025-10-17 05:00:00,2025
A367,2758,20.7,36.4,2025-01-01 00:00:00,2025-05-17 03:00:00,2025
A372,7126,18.4,38.9,2025-01-01 12:00:00,2025-12-31 23:00:00,2025
A417,8730,17.8,37.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A421,8757,20.2,34.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A453,1437,21.8,38.0,2025-01-01 00:00:00,2025-03-01 20:00:00,2025
A104,8733,12.6,37.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A108,6533,16.6,36.3,2025-03-15 19:00:00,2025-12-31 23:00:00,2025
A138,7996,15.2,35.7,2025-01-01 00:00:00,2025-11-30 03:00:00,2025
A140,8619,11.1,37.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A101,8686,22.1,36.1,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A110,8755,13.5,38.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A111,823,21.7,35.0,2025-01-01 15:00:00,2025-11-12 18:00:00,2025
A112,8504,16.7,37.6,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A117,1531,23.4,34.6,2025-01-01 00:00:00,2025-06-05 14:00:00,2025
A119,8702,21.3,35.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A121,8675,21.5,36.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A123,5945,22.7,35.2,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A124,3073,20.6,32.9,2025-01-01 00:00:00,2025-05-10 21:00:00,2025
A128,8641,21.4,36.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A133,4488,20.7,36.0,2025-01-01 00:00:00,2025-07-06 23:00:00,2025
A134,4636,20.9,36.5,2025-01-01 00:00:00,2025-07-19 19:00:00,2025
A144,8705,21.3,36.8,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A242,8600,20.0,36.6,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A244,8529,20.8,36.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A249,8705,22.6,34.8,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A201,7994,22.1,36.0,2025-01-01 00:00:00,2025-11-30 03:00:00,2025
A202,8753,21.2,36.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A209,594,22.5,34.7,2025-09-24 18:00:00,2025-10-19 13:00:00,2025
A210,8726,19.6,37.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A211,3602,21.7,36.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A212,5152,20.7,36.3,2025-05-30 14:00:00,2025-12-31 23:00:00,2025
A213,8686,20.9,36.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A214,3515,20.3,35.5,2025-01-01 00:00:00,2025-05-27 10:00:00,2025
A215,5102,20.3,34.6,2025-01-01 22:00:00,2025-12-31 23:00:00,2025
A216,8549,16.6,39.7,2025-01-01 00:00:00,2025-12-24 10:00:00,2025
A226,8589,20.8,34.3,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A227,5723,21.2,31.1,2025-01-01 00:00:00,2025-09-07 14:00:00,2025
A229,2758,21.3,36.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A231,8630,0.0,36.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A232,1316,20.9,33.4,2025-01-01 00:00:00,2025-03-16 20:00:00,2025
A233,342,21.7,34.8,2025-01-01 00:00:00,2025-01-15 05:00:00,2025
A234,8757,17.4,38.9,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A235,6824,17.8,35.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A239,7291,22.0,36.5,2025-01-01 00:00:00,2025-12-31 20:00:00,2025
A241,6998,16.6,40.4,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A245,8005,21.6,35.9,2025-01-01 00:00:00,2025-12-31 22:00:00,2025
A246,2249,21.1,35.2,2025-09-28 20:00:00,2025-12-31 23:00:00,2025
A247,6352,18.3,38.5,2025-01-01 00:00:00,2025-09-23 07:00:00,2025
A248,5086,20.1,36.7,2025-05-28 22:00:00,2025-12-31 23:00:00,2025
A250,6429,21.8,34.4,2025-01-01 01:00:00,2025-12-31 23:00:00,2025
A252,8757,19.6,36.5,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A253,8110,21.1,37.0,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A254,8617,19.3,39.7,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A256,7996,17.7,40.2,2025-01-01 00:00:00,2025-11-30 03:00:00,2025
A925,2525,17.8,37.9,2025-01-01 20:00:00,2025-11-30 02:00:00,2025
A938,3339,18.8,33.4,2025-01-01 00:00:00,2025-05-20 05:00:00,2025
A939,8719,14.5,39.1,2025-01-01 00:00:00,2025-12-31 23:00:00,2025
A135,4169,21.9,37.7,2025-01-01 00:00:00,2025-10-05 01:00:00,2025
